chapter	lang	heading	segment_index	kind	en_span	tr_span	proposition	reader_consequence	confidence
factors	es	Epiweeks in the data / Epiweeks en los datos	S30.P1	missing	chapters/factors.qmd:495-495	chapters/factors.es.qmd:449-449	The English identifies the YYYY-MM-DD epiweek column as the one produced by the lubridate package ("the **lubridate** epiweek column"). The Spanish renders it "la columna de la semana-epi **lubrificada**" ("the lubricated epi-week column"), which names no package.	A Spanish reader loses the pointer that this column comes from lubridate's floor_date(), and cannot connect step 1 to the lubridate approach described in the preceding section.	high
factors	es	Convert to factor / Convertir en factor	S8.P2	missing	chapters/factors.qmd:112-112	chapters/factors.es.qmd:104-104	The English states that levels() is a base R function ("the **base** R function `levels()`"). The Spanish says only "la función de `levels()`" and drops the base R attribution, while keeping the same attribution for table() and tabyl() later in the same sentence.	A Spanish reader cannot tell whether levels() needs a package loaded, in a handbook that otherwise labels every function with its package.	low
factors	es	Epiweeks in the data / Epiweeks en los datos	S30.P1	missing	chapters/factors.qmd:497-497	chapters/factors.es.qmd:451-451	The English states that format() comes from base R ("use `format()` from **base** R"). The Spanish says only "utiliza `format()`" with no package attribution.	A Spanish reader cannot tell whether format() requires a package, in a handbook that otherwise labels every function with its package.	low
factors	es	Reduce by frequency / Reducir por frecuencia	S24.P1	code_mismatch	chapters/factors.qmd:427-427	chapters/factors.es.qmd:387-387	The Spanish prose names the combined level "Other hospitals", but the chunk immediately below sets other_level = "Other Hospital", the singular form the English prose quotes.	A Spanish reader looking for the level name in the printed tabyl() output sees "Other Hospital" and not the "Other hospitals" the text promised, and may think the code did something else.	low
factors	es	Epiweeks in the data / Epiweeks en los datos	S30.P2	code_mismatch	chapters/factors.qmd:510-510	chapters/factors.es.qmd:463-463	The English DANGER note gives the bad week-first display format as "Www-YYYY", matching the "%W-%Y" pattern quoted beside it. The Spanish writes "Www-YYY", a three-digit year that "%W-%Y" cannot produce.	A Spanish reader comparing the written format to the strptime pattern sees a year width that does not match, and may mis-copy the placeholder or doubt which format the warning is about.	low
factors	fr	By appearance / Par apparence	S17.P1	added	chapters/factors.qmd:268-268	chapters/factors.fr.qmd:244-244	The French text states that the author renamed the r4ds metapackage to r4dses, tidied DESCRIPTION and .Rbuildignore, deleted unneeded files, and obtained zero errors, warnings and notes from devtools::check(). The English section says only that fct_inorder() sets level order to match order of appearance in the data.	A French reader in the middle of the fct_inorder() explanation meets a first-person note about packaging an unrelated book repository. It has no bearing on factors, names a package (r4ds/r4dses) the handbook never uses, and leads the reader to think the handbook expects them to run devtools::check() on a book package.	high
factors	fr	By appearance / Par apparence	S17.P1	added	chapters/factors.qmd:268-268	chapters/factors.fr.qmd:246-246	The French text states that the book repository is partly an R package and that devtools::install_github("cienciadedatos/r4ds") installs the book dependencies by reading the DESCRIPTION file it contains. The English has no such statement anywhere in this chapter.	A French reader may run devtools::install_github("cienciadedatos/r4ds") believing it installs the dependencies of this handbook. It installs an unrelated Spanish translation of R for Data Science and does not provide forcats, aweek or the handbook datasets.	high
factors	fr	Reduce into "Other" / Reduire en "Autre"	S23.P1	code_mismatch	chapters/factors.qmd:403-403	chapters/factors.fr.qmd:366-366	The French prose names the fct_other() argument as `maintenir = `; the argument is `keep = `, and `keep = ` is what the adjacent code chunk (fr lines 368-376) actually uses.	A French reader who follows the prose writes fct_other(hospital, maintenir = c(...)) and gets an unused-argument error, with no clue from the sentence that the real argument name is keep.	high
factors	jp	Show all levels / (missing in translation)	S25.H	alignment_mismatch	chapters/factors.qmd:441-441	chapters/factors.jp.qmd:394-394	The English second-level heading '## Show all levels' has no heading counterpart in the translation; the Japanese file carries the literal body line ', warn \#\# Show all levels', in which the hashes are backslash-escaped so the line renders as plain text and not as a section heading.	The Japanese reader gets no 'Show all levels' section in the chapter navigation or table of contents, sees the stray fragment ', warn ## Show all levels' printed as body text, and reads the two paragraphs about standardising legends and tables as if they belonged to the preceding 'Reduce by frequency' section, so the subsections 'In plots' and 'In tables' lose their parent topic.	high
factors	jp	Reverse / 反転	S15.P1	untrue	chapters/factors.qmd:240-240	chapters/factors.jp.qmd:217-217	The English sends the reader to the 'ggplot tips' page (ggplot_tips.qmd) for reversing only a plot legend with guides(); the translation sends the reader to the 'ggplot basics' chapter (#ggplot-basics) instead.	A Japanese reader who wants to reverse only the legend opens the ggplot basics chapter, which does not cover guides(), and cannot find the instructions. The correctly targeted page ggplot_tips.jp.qmd exists in the repository, so the reader is sent to the wrong chapter needlessly.	high
factors	jp	Create column / 列の作成	S6.P1	untrue	chapters/factors.qmd:68-68	chapters/factors.jp.qmd:63-63	The English states that case_when() applies the logical criteria on the RIGHT side and returns the corresponding LEFT-side value for the new column; the translation states the opposite, that the logical criteria are written on the LEFT and the returned value on the RIGHT.	The two handbooks make opposite claims about which side of the formula holds the criterion. The Japanese sentence agrees with the code chunk beside it, so a Japanese reader is not misled about writing case_when(), but a reader who cross-checks against the English original, or a maintainer syncing the two, sees an unexplained contradiction and may 'correct' the Japanese text back to the inverted English wording.	medium
factors	pt	By summary statistic of another column / Pela estatística de resumo de outra coluna	S18.P1	untrue	chapters/factors.qmd:277-277	chapters/factors.pt.qmd:249-249	The English says the levels of delay_cat are ordered by ascending MEDIAN CT value of each group, matching fct_reorder(delay_cat, ct_blood, "median"); the Portuguese says the order reflects 'os valores medios de CT crescentes de cada valor de CT medio dos grupos', i.e. the ascending MEAN CT value.	A Portuguese reader concludes that fct_reorder() with "median" sorts groups by their mean, and will expect a different bar order than the code produces, or will pass "mean" believing it is equivalent. The same paragraph two sentences earlier used 'mediano' correctly, so the reader has no cue that one of the two is a slip.	medium
factors	pt	In plots / Em graficos	S26.P1	untrue	chapters/factors.qmd:449-449	chapters/factors.pt.qmd:402-402	The English states that levels displayed via x =, color = or size = are handled by passing drop = FALSE to the CORRESPONDING scale_ function (scale_color_discrete() for color =, scale_size_discrete() for size =). The Portuguese makes 'x =' the condition and color =/size = the thing supplied: 'Se seus niveis sao exibidos com x = (para o eixo x), voce deve fornecer color = ou size = para a funcao scale_color_discrete() ou para scale_size_discrete()'.	A Portuguese reader whose factor levels are on the x-axis is told to supply color = or size = to scale_color_discrete() or scale_size_discrete(). Following that gives no drop = FALSE on the x scale, so unused levels are still dropped from the axis and the reader cannot get the standardised axis the section promises.	medium
